City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
696,Kitimat,CA,54.0524,-128.6534,37.78,32,100,2.33,snow
697,Kysyl-Syr,RU,63.8986,122.7617,-62.57,100,70,1.1,broken clouds
698,Kungalv,SE,57.871,11.9805,39.11,92,100,12.21,overcast clouds
699,Taltal,CL,-25.4,-70.4833,69.01,75,0,2.04,clear sky
700,Damaturu,NG,11.747,11.9608,61.95,29,0,8.3,clear sky
701,Port-Gentil,GA,-0.7193,8.7815,80.64,77,100,8.5,overcast clouds
702,Florianopolis,BR,-27.6146,-48.5012,76.35,97,75,8.05,broken clouds
703,Abu Dhabi,AE,24.4667,54.3667,71.71,84,40,13.8,scattered clouds
704,Termini Imerese,IT,37.9837,13.6956,61.99,57,3,12.62,clear sky
705,Harwich,GB,51.9419,1.2844,30.29,83,7,7.0,clear sky
706,Boma,GH,7.0805,-2.1697,69.82,43,47,1.99,scattered clouds
707,Manado,ID,1.487,124.8455,86.77,74,20,2.3,few clouds
708,Marsabit,KE,2.3284,37.9899,66.42,35,70,7.56,broken clouds
709,Dulyapino,RU,57.2578,40.8147,27.52,93,100,13.31,overcast clouds
710,Shangzhi,CN,45.2167,127.9667,-1.97,85,80,4.18,broken clouds
711,Asuncion,PY,-25.3007,-57.6359,88.9,58,40,6.91,scattered clouds
712,Vestmannaeyjar,IS,63.4427,-20.2734,22.39,74,0,19.57,clear sky
713,Kirkwall,GB,58.9848,-2.9587,37.45,87,91,17.27,moderate rain
714,Beira,MZ,-19.8436,34.8389,77.09,100,40,3.44,light rain
715,Znamenskoye,RU,57.1281,73.8282,0.5,97,46,4.43,scattered clouds
716,Severodvinsk,RU,64.5635,39.8302,28.51,92,91,8.86,overcast clouds
717,Massaguet,TD,12.4755,15.4365,68.74,25,5,8.57,clear sky
718,Algeciras,ES,36.1333,-5.4505,55.08,71,100,18.41,overcast clouds
719,Anaconda,US,46.1285,-112.9423,19.02,93,37,5.06,scattered clouds
720,Tarpon Springs,US,28.1461,-82.7568,66.13,80,0,4.0,clear sky
721,Am Timan,TD,11.0297,20.2827,72.73,26,100,6.17,overcast clouds
722,Luau,AO,-10.7073,22.2247,61.36,99,100,2.48,overcast clouds
723,Pozo Colorado,PY,-23.4923,-58.7972,83.71,52,43,6.15,scattered clouds
724,Daru,PG,-9.0763,143.2092,85.01,68,100,11.25,overcast clouds
